ts,timestamp,atr_1m,volume_1m,ema9_volume_1m,dist_daily,dist_4h,dist_weekly,ghost_track_kind,ghost_wick,ghost_wick_atr,ghost_broke,ghost_broke_atr,ghost_gap_prev,ghost_gap_prev_atr,ghost_prev_age,ghost_bars_since_pivot,ghost_n_in_leg,ghost_leg_extent_atr,rvol5,rvol15,rvol30,rng15,rng15_atr,body_atr,bar_rng_atr,vol_rel20,tf1m_dist_ob,tf1m_thick_ob,tf1m_dist_fvg,tf1m_thick_fvg,tf1m_dist_bsl,tf1m_dist_ssl,tf1m_dist_eqh,tf1m_dist_eql,tf1m_dist_bos,tf1m_dist_choch,tf1m_dist_sweep,tf1m_dist_grab,tf1m_dist_run,tf1m_dist_fib,tf1m_dist_vwap,tf1m_vwap_band1_width,tf1m_dist_poc,tf1m_dist_vah,tf1m_dist_val,tf1m_dist_supply,tf1m_thick_supply,tf1m_dist_demand,tf1m_thick_demand,tf10m_dist_ob,tf10m_thick_ob,tf10m_dist_fvg,tf10m_thick_fvg,tf10m_dist_bsl,tf10m_dist_ssl,tf10m_dist_eqh,tf10m_dist_eql,tf10m_dist_bos,tf10m_dist_choch,tf10m_dist_sweep,tf10m_dist_grab,tf10m_dist_run,tf10m_dist_fib,tf10m_dist_vwap,tf10m_vwap_band1_width,tf10m_dist_poc,tf10m_dist_vah,tf10m_dist_val,tf10m_dist_supply,tf10m_thick_supply,tf10m_dist_demand,tf10m_thick_demand,tf1h_dist_ob,tf1h_thick_ob,tf1h_dist_fvg,tf1h_thick_fvg,tf1h_dist_bsl,tf1h_dist_ssl,tf1h_dist_eqh,tf1h_dist_eql,tf1h_dist_bos,tf1h_dist_choch,tf1h_dist_sweep,tf1h_dist_grab,tf1h_dist_run,tf1h_dist_fib,tf1h_dist_vwap,tf1h_vwap_band1_width,tf1h_dist_poc,tf1h_dist_vah,tf1h_dist_val,tf1h_dist_supply,tf1h_thick_supply,tf1h_dist_demand,tf1h_thick_demand,target_3m,target_5m,target_10m,target_15m
1775044380,2026-04-01T06:53:00-05:00,9.61231910424321,419,346.00286886401,,477.75,,1,50,1.30041458928284,26,0.676215586427075,24,0.624199002855762,1,150,29,20.5985670942401,19.9227675453654,23.6428503992222,49.9745408648384,138,3.58914426642063,0.572182419284448,1.43045604821112,1.66647727272727,87.25,35,27.25,11,20.75,92.75,380.75,202.25,20.75,47.75,47.75,123.75,55.75,,,,,,,,,356.75,2,699.75,118,378.75,98,,758.75,,644.25,47.75,,47.75,,409.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2
1775044620,2026-04-01T06:57:00-05:00,9.49846277426828,230,322.802295091208,,495.75,,1,4,0.10528019362344,7,0.18424033884102,3,0.0789601452175799,4,154,30,21.0297186762821,18.0439278798529,37.0059116898908,55.4487698421085,145,3.81640701884969,0.868561597393378,1.26336232348128,0.960047704233751,105.25,35,134.75,12,-15.25,110.75,398.75,220.25,38.75,65.75,65.75,141.75,38.75,,,,,,,,,374.75,2,717.75,118,396.75,98,,776.75,,662.25,65.75,,65.75,,427.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1
1775044680,2026-04-01T06:58:00-05:00,9.46285829039198,209,300.041836072966,,503.75,,1,35,0.924667762264202,7,0.18493355245284,28,0.739734209811362,1,155,31,21.2937776109985,18.288581744417,35.1132097649873,56.1821217225613,140,3.69867104905681,0.554800657358521,0.951086841186036,0.87674790251698,113.25,35,142.75,12,,118.75,406.75,228.25,46.75,73.75,73.75,-7.25,46.75,,,,,,,,,382.75,2,725.75,118,404.75,98,,784.75,,670.25,73.75,,73.75,,435.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
1775047440,2026-04-01T07:44:00-05:00,21.5944194057924,1828,605.633468858373,,351.25,,1,255,2.95215160926716,164,1.89863868203848,91,1.05351292722867,46,201,32,11.2297531803496,101.088657458029,72.0693838862939,82.104879503556,565,6.54104180092527,3.24157823762668,6.49473354038774,4.41292102540522,202.25,50,,,-0.75,227.25,254.25,75.75,-2.75,-0.75,-3.75,-2.75,-33.75,,,,,,,,,210.25,26,573.25,118,252.25,98,-173.75,632.25,,517.75,-78.75,,-78.75,,283.25,,,,,,,,,,,,,217.75,131,,,,,,,,,,,,,,,,,,,,0,0,0,0
1775050440,2026-04-01T08:34:00-05:00,23.0511443541414,2208,926.106775086698,,307,,-1,70,0.759181398161515,0,0,0,0,0,50,0,4.59847018314975,130.345267995769,102.401477040129,104.228586937882,477,5.17327895604347,0.672417809800199,0.976090369064805,2.0576906008698,32.5,181,69.5,55,-382,429,210,31.5,37,7,18,0,-78,-11.4600000000064,160.859143699941,181.246937519378,306.699999999997,6,452.199999999997,,,321.5,7,529,118,455,30,-382,588,,473.5,-123,,-123,,239,,,,,,,,,,,,,,,,588,,580,,,,,,,,,,,,,,,,1,1,3,5
1775050500,2026-04-01T08:35:00-05:00,23.1724911859885,2072,1155.28542006936,,315.5,,-1,91,0.981767554355833,18,0.194195779982473,73,0.787571774373361,1,51,1,4.76858526401405,138.671874902191,119.647921001579,116.431532537327,477,5.14618816953552,0.0755205811042949,1.0680767899036,1.80480318553237,41,181,78,55,-373.5,437.5,218.5,40,-38.5,0.5,26.5,8.5,-69.5,-2.9600000000064,165.446066872973,180.816862162488,315.199999999997,14.5,460.699999999997,,,330,7,537.5,118,463.5,30,-373.5,596.5,,482,-114.5,,-114.5,,247.5,,,,,,,,,,,,,,,,596.5,,588.5,,,,,,,,,,,,,,,,0,0,2,4
1775050920,2026-04-01T08:42:00-05:00,26.8335599546748,3620,1648.22833605549,,241,,-1,25,0.232917287551746,150,1.39750372531048,125,1.16458643775873,7,58,2,5.51548136922535,112.552210107132,151.131862437244,158.9790855295,606,5.64591505025432,1.99377198144295,2.90680774864579,2.14448926626985,497.5,49,133.5,125,-243,363,144,-34.5,-24,-59,-24,-24,42,37,63.5555084021325,183.325184442731,240.699999999997,-98.8000000000029,366.800000000003,-131.5,73,255.5,7,463,118,389,30,-448,392,,407.5,-189,,-189,,173,,,,,,,,,274,178,,,,,,522,,514,,,,,,,,,,,,,,,,1,2,3,4
1775050980,2026-04-01T08:43:00-05:00,27.8275913864837,2415,1801.58266884439,,57,,-1,6,0.0539033356918045,118,1.06009893527216,112,1.00619559958035,1,59,3,6.37856139019687,171.167234663128,159.982115699693,159.241013285444,606,5.44423690487226,1.23079283162954,1.46437395296069,1.35859519408503,313.5,49,-166.5,163,-427,179,-40,42,8,15,2,-11,-54,-32.5399999999936,-117.136203999093,182.441607610365,56.6999999999971,-282.800000000003,182.800000000003,-315.5,73,,,279,118,205,30,-632,208,,223.5,-373,,218,,-11,,,,,,,,,90,178,,,,,,338,,330,,,,,,,,,,,,,,,,0,2,2,3
1775051220,2026-04-01T08:47:00-05:00,28.5289290292941,1749,1791.06613507551,,22.25,,-1,6,0.0525782092436688,19,0.166497662604951,13,0.113919453361282,4,63,4,6.38825242310576,55.8054656821355,160.181879046913,155.871027825239,524,4.59183027394707,0.955170801259983,1.12166846386493,0.852457874947779,278.75,49,-201.25,163,-461.75,43.25,-74.75,7.25,-10.75,-19.75,1.25,10.25,-88.75,-67.2899999999936,-144.507143329,178.784994266524,21.9499999999971,-298.149999999994,128.649999999994,-350.25,73,,,244.25,118,170.25,30,-666.75,173.25,,188.75,-407.75,,183.25,,-45.75,,,,,,,,,55.25,178,,,,,,303.25,,295.25,,,,,,,,,,,,,,,,1,1,2,4
1775051280,2026-04-01T08:48:00-05:00,28.5090055272016,1823,1797.45290806041,,-11.5,,-1,53,0.464765422538419,20,0.175383178316385,33,0.289382244222035,1,64,5,6.5681000279486,47.5920161371632,170.719879755552,156.790328387827,544,4.77042245020566,0.219228972895481,0.990914957487573,0.862832157587505,245,49,-235,163,-495.5,110.5,-108.5,-26.5,-22.5,26.5,6.5,9.5,-122.5,61.9199999999983,-175.487292892722,178.646992124427,-11.8000000000029,-331.899999999994,94.8999999999942,-384,73,,,210.5,118,136.5,30,-700.5,139.5,,155,-441.5,,149.5,,-79.5,,,,,,,,,21.5,178,,,,,,269.5,,261.5,,,,,,,,,,,,,,,,0,0,1,4
1775051820,2026-04-01T08:57:00-05:00,28.1174843038056,1110,1659.96232644833,,143,,1,83,0.737974982960746,0,0,0,0,0,50,0,3.28976799633104,29.3124925965402,66.5214955860134,142.459034402281,335,2.97857372640783,0.177825297098975,1.04916925288395,0.649050509550593,399.5,49,-80.5,163,-132,203,46,128,-14,19,-5,75,28,53.4600000000064,-17.1957237764436,171.124972413801,142.699999999997,-177.399999999994,230,-229.5,73,,,365,118,291,30,-546,294,,309.5,-287,,-287,,75,,,,,,,,,,,,,,,,424,,416,,,,,,,,,,,,,,,,1,2,3,4
1775052000,2026-04-01T09:00:00-05:00,27.0641811280834,2243,1776.56986115866,,202,,1,66,0.60966189673031,52,0.480339676211759,14,0.129322220518551,3,53,1,3.89814121848774,30.0263772928626,71.4097988724237,139.77792703634,335,3.0944959909796,0.12008491905294,1.21008649199501,1.34946282767512,458.5,49,-21.5,163,-73,163,105,-73.5,3,78,54,-63,3,-2,40.9752586979157,168.548133885711,201.699999999997,-118.399999999994,289,-170.5,73,,,424,118,350,30,-487,353,,368.5,-228,,-228,,134,,,,,,,,,,,,,,,,483,,475,,,,,,,,,,,,,,,,2,2,3,4
1775052060,2026-04-01T09:01:00-05:00,27.720311047506,1901,1801.45588892693,,254.25,,1,42,0.378783628437844,65,0.586212758296664,23,0.20742912985882,1,54,2,4.39208635831501,56.1990510002912,82.259284240443,138.900026932286,396,3.57138849669968,0.88382846635497,1.30770538389256,1.1619804400978,152.25,126,-142.25,55,-20.75,215.25,157.25,-21.25,-10.75,-45.75,-10.75,-10.75,55.25,50.25,91.5867460675945,167.86041352051,253.949999999997,-66.1499999999942,321.850000000006,,,,,476.25,118,402.25,30,-434.75,405.25,,420.75,-175.75,,-175.75,,186.25,,,,,,,,,,,,,,,,535.25,,527.25,,,,,,,,,,,,,,,,1,1,2,3
1775052180,2026-04-01T09:03:00-05:00,27.1619008521863,1744,1789.96471114154,,310.5,,1,86,0.791549903557998,40,0.368162745840929,46,0.423387157717069,2,56,3,4.85054417645425,56.3907498324563,87.406020959657,136.710476637588,422,3.88411696862181,0.202489510212511,1.0308556883546,1.12796821583664,208.5,126,-86,55,-173.5,271.5,213.5,35,35.5,-4.5,21.5,3.5,35.5,-7.9600000000064,144.565633727747,167.255595126455,310.199999999997,-29.3000000000029,378.100000000006,,,,,532.5,118,458.5,30,-378.5,461.5,,477,-119.5,,-119.5,,242.5,,,,,,,,,,,,,,,,591.5,,583.5,,,,,,,,,,,,,,,,0,1,1,2
1775052480,2026-04-01T09:08:00-05:00,27.3225323769687,1895,1810.97176891324,,364.5,,1,45,0.4117480709615,41,0.375148242431589,4,0.0365998285299111,5,61,4,5.19717565124738,41.1663292833678,84.939293579297,132.421048278041,378,3.4586837960766,0.2470488425769,0.850946013320434,1.32495422007658,262.5,126,-32,55,-119.5,325.5,267.5,89,-4.5,-8.5,-4.5,10.5,-20.5,46.0399999999936,190.725999035727,166.600209188387,364.199999999997,24.6999999999971,432.100000000006,,,,,586.5,118,512.5,30,-324.5,515.5,,531,-65.5,,-65.5,,296.5,,,,,,,,,,,,,,,,645.5,,637.5,,,,,,,,,,,,,,,,0,0,1,3
1775052900,2026-04-01T09:15:00-05:00,26.3175144058324,1475,1743.77741513059,,401.5,,1,27,0.256483188188322,40,0.37997509361233,13,0.123491905424007,7,68,5,5.77562142290741,56.872420576429,53.4444439932721,122.455436902798,268,2.54583312720261,0.607960149779727,0.987935243392057,1.12562686241733,101,137,345,63,-15.5,169.5,304.5,126,-15.5,-28.5,-0.5,-10.5,16.5,-58.5800000000017,219.231192978943,166.412904171857,90.8000000000029,-15.8999999999942,391.5,,,,,623.5,118,549.5,30,-82.5,552.5,,568,-28.5,,-28.5,,333.5,,,,,,,,,,,,,,,,682.5,,674.5,,,,,,,,,,,,,,,,0,0,2,2
1775053260,2026-04-01T09:21:00-05:00,25.7643627564436,1278,1650.62193210447,,400.75,,1,22,0.213473162600323,12,0.116439906872904,10,0.0970332557274196,6,74,6,6.01606185510002,34.1565025531987,56.273744988227,99.6780248441783,238,2.30939148631259,0.98973920841968,1.23232234773823,0.998920608925448,100.25,137,344.25,63,-83.25,168.75,303.75,125.25,-16.25,27.75,-1.25,-11.25,15.75,-59.3300000000017,209.400395430886,168.273476979163,70.6499999999942,-55.4499999999971,371.350000000006,,,,,622.75,118,548.75,30,-83.25,551.75,,567.25,-29.25,,-29.25,,332.75,,,,,,,,,,,,,,,,681.75,,673.75,,,,,,,,,,,,,,,,1,1,2,2
1775053320,2026-04-01T09:22:00-05:00,26.1204797024119,2655,1851.49754568358,,484.75,,1,26,0.248846884668806,79,0.756111688032142,53,0.507264803363336,1,75,7,6.6901527839806,58.404956030194,61.8831749650097,105.073701897216,316,3.02444675212857,0.746540654006419,1.17723718516397,2.01857282502444,115.75,112,428.25,63,0.75,171.75,387.75,209.25,27.75,54.75,-6.25,-26.25,27.75,24.6699999999983,288.25193925768,171.449872428867,154.649999999994,28.5500000000029,455.350000000006,,,,,706.75,118,632.75,30,0.75,635.75,,651.25,54.75,,-40.25,,416.75,,,,,,,,,,,,,,,,765.75,,757.75,,,,,,,,,,,,,,,,0,0,1,1
1775053860,2026-04-01T09:31:00-05:00,23.3894083711391,1665,1814.19803654686,,534.75,,1,35,0.374100954635385,25,0.267214967596703,10,0.106885987038681,9,84,8,7.73854546160053,50.749931581782,56.7287611688286,79.1702679137823,260,2.77903566300571,0.138951783150286,0.748201909270769,1.35602094240838,165.75,112,51.25,39,-154.25,221.75,437.75,259.25,77.75,104.75,9.75,23.75,77.75,74.6699999999983,320.726260408628,179.073949919778,204.649999999994,59.1499999999942,505.350000000006,,,,,756.75,118,682.75,30,-154.25,685.75,,701.25,104.75,,9.75,,466.75,,,,,,,,,,,,,,,,815.75,,807.75,,,,,,,,,,,,,,,,0,0,1,1
1775054340,2026-04-01T09:39:00-05:00,28.2497789984646,4499,2351.15842923749,,509.25,,1,125,1.10620334416416,110,0.97345894286446,15,0.132744401299699,8,92,9,7.38058871226327,92.0013586856194,80.3888013034154,78.4735087228799,454,4.01773054600422,1.38939140027018,2.54869250495422,2.86343385361418,407.25,126,147.75,67,-179.75,280.25,412.25,233.75,52.25,79.25,-15.75,-1.75,52.25,49.1699999999983,278.802330389881,182.283987813761,179.149999999994,14.25,460.449999999997,,,,,731.25,118,657.25,30,-179.75,660.25,,675.75,79.25,,-15.75,,441.25,,,,,,,,,,,,,,,,790.25,,782.25,,,,,,,,,,,,,,,,0,0,0,2
1775055120,2026-04-01T09:52:00-05:00,24.8300454590649,1344,2149.72674338999,,651.5,,1,34,0.342327202502033,11,0.11075291845654,23,0.231574284045493,13,105,10,8.50783782688876,45.0064810147753,88.5415686273967,94.9372211650363,390,3.92669438164097,0.342327202502033,0.684654405004066,0.941678900306953,189,107,99,29,,242.5,554.5,376,194.5,55.5,-31.5,140.5,55.5,-37.5,387.753392716375,195.266124440516,320.850000000006,92.6999999999971,582.800000000003,,,,,873.5,118,799.5,30,-37.5,802.5,,818,221.5,,126.5,,583.5,,,,,,,,,,,,,,,,932.5,,924.5,,,,,,,,,,,,,,,,1,2,5,6
1775055180,2026-04-01T09:53:00-05:00,24.6993279262746,1844,2088.58139471199,,694,,1,26,0.263165055316564,51,0.516208377736337,25,0.253043322419773,1,106,11,9.06907267552467,43.3512783356308,81.2757651455832,103.562505318307,367,3.71467597312227,0.607303973807456,0.931199426504765,1.2513410456925,231.5,107,141.5,29,,285,597,418.5,5,98,5,183,98,5,425.185981145696,199.763248075891,370.119999999995,128.199999999997,629.960000000006,,,,,916,118,842,30,5,845,,860.5,264,,169,,626,,,,,,,,,,,,,,,,975,,967,,,,,,,,,,,,,,,,0,2,4,5
1775055420,2026-04-01T09:57:00-05:00,22.3310991488528,1129,1896.66511576959,,723.75,,1,22,0.246293295432462,8,0.0895611983390772,14,0.156732097093385,4,110,12,10.1204154123157,28.1410139594626,82.6014291265593,122.352095935512,344,3.85113152858032,0.268683595017232,0.548562339826848,0.838811250663365,261.25,107,171.25,29,,314.75,626.75,448.25,34.75,127.75,34.75,212.75,127.75,34.75,443.522415156869,208.893649535119,395.630000000005,151.550000000003,675.869999999995,,,,,945.75,118,871.75,30,34.75,874.75,,890.25,293.75,,198.75,,655.75,,,,,,,,,,,,,,,,1004.75,,996.75,,,,,,,,,,,,,,,,1,3,4,4
1775055480,2026-04-01T09:58:00-05:00,22.0395920667918,1143,1745.93209261568,,746.75,,1,25,0.283580566330771,32,0.362983124903387,7,0.0794025585726159,1,111,13,10.6172564034241,32.1061607102991,89.1436472428069,127.921232918643,376,4.2650517176148,0.340296679596925,0.828055253685851,0.85144194955837,284.25,107,194.25,29,,337.75,649.75,471.25,57.75,150.75,57.75,235.75,150.75,57.75,463.278355576957,211.796423159251,401.669999999998,186.389999999999,710.550000000003,,,,,968.75,118,894.75,30,57.75,897.75,,913.25,316.75,,221.75,,678.75,,,,,,,,,,,,,,,,1027.75,,1019.75,,,,,,,,,,,,,,,,1,2,3,3
1775055660,2026-04-01T10:01:00-05:00,20.8073920447309,1343,1665.34567409254,,773.5,,1,26,0.312388981090304,20,0.240299216223311,6,0.0720897648669933,3,114,14,11.4863025354743,24.1154629969146,88.9962911797452,142.910012217799,388,4.66180479473223,0.0961196864893244,0.792987413536926,1.1977321951841,311,107,221,29,,140.5,676.5,498,84.5,177.5,84.5,262.5,177.5,84.5,479.858318675891,220.471868342374,436.940000000002,217.059999999998,752.419999999998,,,,,858,133,921.5,30,84.5,924.5,,940,84.5,,248.5,,705.5,,,,,,,,,,,,,,,,1054.5,,1046.5,,,,,,,,,,,,,,,,1,2,2,2
1775055720,2026-04-01T10:02:00-05:00,20.3211497558216,1158,1563.87653927403,,797,,1,37,0.455190779613741,28,0.344468698086074,9,0.110722081527667,1,115,15,12.1056142470249,21.520661906384,75.2865359808777,148.7911189768,316,3.88757530697141,0.172234349043037,0.688937396172148,1.01881101009678,334.5,107,244.5,29,,164,700,521.5,108,201,108,286,201,108,499.918789061543,223.641788046547,465.839999999997,239.520000000004,770.880000000005,,,,,881.5,133,945,30,108,948,,963.5,108,,272,,729,,,,,,,,,,,,,,,,1078,,1070,,,,,,,,,,,,,,,,0,1,1,1
1775055960,2026-04-01T10:06:00-05:00,19.9516765976682,1623,1575.70123141923,,787.75,,1,81,1.01495229741077,19,0.238075230256847,62,0.776877067153922,4,119,16,12.5678661025062,14.135259302735,50.2678761735564,140.852651032239,226,2.83184221252881,0.225544954980171,1.41592110626441,1.42708202487125,325.25,107,235.25,29,,154.75,690.75,512.25,98.75,191.75,-45.25,276.75,191.75,98.75,479.059637164333,232.927653561837,447.279999999999,236.649999999994,778.270000000004,,,,,872.25,133,935.75,30,98.75,938.75,,954.25,98.75,,262.75,,719.75,,,,,,,,,,,,,,,,1068.75,,1060.75,,,,,,,,,,,,,,,,0,0,0,0
1775057820,2026-04-01T10:37:00-05:00,15.9330496282246,1752,1610.96098513538,,830.25,,1,52,0.815914109560745,15,0.235359839296369,37,0.580554270264376,31,150,17,15.9730877602469,44.5810747091434,49.6345629954571,42.3737888472286,243,3.81282939660117,0.455029022639646,1.12972722862257,1.88165498900424,367.75,107,54.75,35,,206.25,733.25,101.75,141.25,100.25,-2.75,319.25,234.25,-87.2299999999959,457.60476293588,269.980036424877,502.789999999994,289.009999999995,920.169999999998,,,,,914.75,133,978.25,30,,981.25,,996.75,141.25,,305.25,,141.25,,,,,,,,,,,,,,,,1111.25,,1103.25,,,,,,,,,,,,,,,,0,0,2,2
1775058240,2026-04-01T10:44:00-05:00,13.9367413918666,1103,1509.36878810831,,853,,1,10,0.179381960940955,10,0.179381960940955,0,0,7,157,18,18.4404655847302,31.2378865411147,56.8275901301472,44.7201961280065,253,4.53836361180616,0.484331294540578,0.878971608610679,1.18687230989957,390.5,107,31,12,,88,756,124.5,164,123,9,342,257,-64.4799999999959,470.978699827072,274.74040585151,520.839999999997,284.399999999994,942.320000000007,,,,,937.5,133,1001,30,,1004,,1019.5,164,,328,,164,,,,,,,,,,,,,,,,1134,,1126,,,,,,,,,,,,,,,,1,1,2,6
1775058300,2026-04-01T10:45:00-05:00,13.9412598638761,1075,1422.49503048664,,878,,1,36,0.645565758609834,36,0.645565758609834,0,0,1,158,19,19.0800546433573,37.9385468004948,57.4156990726404,47.5698074043067,268,4.80587842520654,0.215188586203278,1.00421340228196,1.15361030200828,76.5,73,29.5,17,,113,781,149.5,189,11,11,367,282,-39.4799999999959,493.400785434045,276.362941632441,82.0399999999936,7.55999999999767,688.520000000004,,,,,962.5,133,1026,30,,1029,,1044.5,189,,353,,189,,,,,,,,,,,,,,,,1159,,1151,,,,,,,,,,,,,,,,0,0,2,5
1775058780,2026-04-01T10:53:00-05:00,12.7841808674844,900,1317.99602438932,,895,,1,21,0.410663776930205,16,0.312886687184918,5,0.097777089745287,8,166,20,21.119851384982,18.8981186600383,34.5967280786782,58.9724357558701,164,3.20708854364541,0.684439628217009,1.15376965899439,1.17530004352963,93.5,73,73,12,,130,798,166.5,206,28,-18,384,299,-22.4799999999959,499.376476118225,282.691949320595,560,311.600000000006,1002.8,,,,,979.5,133,1043,30,,1046,,1061.5,206,,370,,206,,,,,,,,,,,,,,,,1176,,1168,,,,,,,,,,,,,,,,2,4,4,4
1775058900,2026-04-01T10:55:00-05:00,12.2105947275758,844,1223.19681951145,,926,,1,0,0,19,0.389006441207391,19,0.389006441207391,2,168,21,22.5009515203644,32.2838969147159,42.6490035053575,65.7862397803133,171,3.50105797086652,0.839434952079108,0.962279091407757,1.09010394243188,68,56,104,12,,95,829,197.5,13,59,13,415,330,8.52000000000407,526.900769457527,284.973699902158,582.449999999997,329.679999999993,1033.03999999999,,,,,1010.5,133,1074,30,,1077,,1092.5,237,,401,,237,,,,,,,,,,,,,,,,1207,,1199,,,,,,,,,,,,,,,,3,3,3,3
1775058960,2026-04-01T10:56:00-05:00,12.4098379613204,1342,1246.95745560916,,971.25,,1,27,0.543923298679543,60,1.2087184415101,33,0.664795142830552,1,169,22,23.3484112285033,38.4953099596417,46.4471726130881,71.5215051742715,224,4.51254884830436,0.664795142830552,1.2087184415101,1.7892197320805,113.25,56,37.25,28,,140.25,874.25,242.75,58.25,104.25,58.25,460.25,375.25,53.7700000000041,568.551400169003,287.715608097579,183.460000000006,79.1499999999942,774.550000000003,,,,,1055.75,133,1119.25,30,,1122.25,,1137.75,282.25,,446.25,,282.25,,,,,,,,,,,,,,,,1252.25,,1244.25,,,,,,,,,,,,,,,,2,2,2,2
1775059020,2026-04-01T10:57:00-05:00,12.1841352497975,642,1125.96596448733,,989,,1,23,0.471925161869453,4,0.0820739411946875,19,0.389851220674766,1,170,23,23.8629984023554,41.7319488588246,48.4128969774584,77.084342363862,218,4.47302979511047,0.184666367688047,0.75918395605086,0.875568255617613,131,56,27.5,27,,158,892,260.5,76,122,76,478,393,71.5200000000041,584.556763229353,289.067936577887,197.970000000001,93.3000000000029,814.360000000001,,,,,1073.5,133,1137,30,,1140,,1155.5,300,,464,,300,,,,,,,,,,,,,,,,1270,,1262,,,,,,,,,,,,,,,,1,1,1,1
1775059080,2026-04-01T10:58:00-05:00,11.9566970176691,644,1029.57277158986,,995.75,,1,9,0.188179059540862,1,0.0209087843934291,8,0.167270275147433,1,171,24,24.3378250339515,37.8450789403325,51.6803577290251,81.7584956619386,185,3.86812511278438,0.313631765901436,0.752716238163447,0.946396081175647,137.75,56,34.25,27,,164.75,898.75,267.25,82.75,128.75,82.75,484.75,399.75,78.2700000000041,589.549273250057,290.435768688698,203.910000000003,99.1499999999942,820.830000000002,,,,,1080.25,133,1143.75,30,,1146.75,,1162.25,306.75,,470.75,,306.75,,,,,,,,,,,,,,,,1276.75,,1268.75,,,,,,,,,,,,,,,,0,0,0,0
1775060340,2026-04-01T11:19:00-05:00,11.8220301285739,1153,1054.25821727189,,993.75,,1,26,0.549820963853701,11,0.232616561630412,15,0.317204402223289,21,192,25,24.8476781741576,35.9567641604315,30.4101519849869,41.4979156479184,141,2.98172138089892,0.444086163112605,1.01505408711452,1.54537911667092,135.75,56,47.25,59,,110.75,-17.75,265.25,80.75,72.75,-16.25,72.75,397.75,76.2700000000041,550.807714246519,312.201166565968,663,275.25,1097.75,,,,,1078.25,133,1141.75,30,,369.75,,1160.25,304.75,,468.75,,304.75,,,,,,,,,,,,,439.75,140,,1274.75,,1266.75,,,,,,,,,,,,,,,,0,0,0,0
1775062200,2026-04-01T11:50:00-05:00,8.52997869668481,516,946.606573817513,,1012.5,,1,16,0.468934348166028,4,0.117233587041507,12,0.351700761124521,31,223,26,34.5545997804842,10.9188929027728,19.1376592090046,35.4090119454228,86,2.5205221213924,0.205158777322637,0.674093125488666,1.19103099582326,58.5,24,70,15,,56.5,1,284,99.5,25.5,-0.5,91.5,23.5,95.0200000000041,540.965775189587,325.50321728571,208.509999999995,-15.5,762.639999999999,,,,,1097,133,1160.5,30,-11.5,388.5,,1179,323.5,,487.5,,323.5,,,,,,,,,,,,,458.5,140,,1293.5,,1285.5,,,,,,,,,,,,,,,,0,0,0,2
1775062980,2026-04-01T12:03:00-05:00,7.97355788121065,1371,1031.48525905401,,1030.75,,1,6,0.188121792347515,36,1.12873075408509,30,0.940608961737574,13,236,27,38.0946629503717,26.8912418621545,18.2071414560331,29.2394755472966,102,3.19807046990775,1.78715702730139,2.00663245170682,3.52571638501102,53.75,30,88.25,15,2.75,68.75,19.25,302.25,2.75,43.75,6.75,109.75,41.75,113.270000000004,548.487468863168,330.86224735531,51.8000000000029,-8.94999999999709,768.649999999994,,,30.25,1,1115.25,133,1178.75,30,,406.75,,1197.25,341.75,,6.75,,341.75,,,,,,,,,,,,,476.75,140,,1181.75,,1303.75,,,,,,,,,,,,,,,,1,1,1,1
1775063040,2026-04-01T12:04:00-05:00,8.40401803255275,1214,1067.98820724321,,1067.25,,1,28,0.832934909573692,34,1.0114209616252,6,0.178486052051505,1,237,28,37.1548465020551,37.1558280160133,24.4846093240223,27.1315445118087,136,4.04568384650079,0.327224428761093,1.66586981914738,2.88393665158371,90.25,30,42.75,35,39.25,105.25,55.75,338.75,39.25,80.25,43.25,146.25,78.25,-140.869999999995,582.169407987865,332.55568486059,731.139999999999,293.990000000005,1193.27,,,66.75,1,1151.75,133,1215.25,30,,443.25,,1233.75,378.25,,43.25,,378.25,,,,,,,,,,,,,513.25,140,,1218.25,,1340.25,,,,,,,,,,,,,,,,0,0,0,0
1775066040,2026-04-01T12:54:00-05:00,8.75391231843209,581,970.590565794567,,899,,-1,11,0.314145252998439,0,0,0,0,0,50,0,6.02587712569733,10.797376224497,32.7699724404828,51.6664037230506,144,4.1124469483432,0.228469274907956,0.970994418358811,1.16310772163966,41,56,-64.5,23,-123,41,-112.5,-146.5,-14,-22,-14,16,-24,-18.4799999999959,370.982650350968,349.661951203881,-61.6100000000006,-199,600.360000000001,,,,,983.5,133,1047,30,-199,41,,1065.5,210,,-125,,210,,,,,,,,,,,,,345,140,,1050,,1172,,,,,,,,,,,,,,,,2,4,9,9
